,train_accuracy,train_loss,val_acc,val_loss
0,23.227206946454412,0.11969066998893031,0.1001205407676062,34.18958031837916
1,36.57742402315485,0.09517575819827023,0.08485979234257932,41.497829232995656
2,42.0767004341534,0.08387874892755114,0.08087287006519638,43.01736613603473
3,46.852387843704776,0.07738568229457922,0.07690144503858432,43.885672937771346
4,46.816208393632415,0.0750293826573837,0.07041295776318883,50.32561505065123
5,48.04630969609262,0.0719686418814873,0.07233927309426834,49.67438494934877
6,48.516642547033285,0.07268737202615365,0.0666742592230547,54.73950795947901
7,50.832127351664255,0.06907323026536343,0.06591450562094124,53.473227206946454
8,52.821997105643995,0.06647026247726336,0.06758125786239608,51.19392185238784
9,52.460202604920404,0.0663455514029725,0.06788096340796364,53.2561505065123
10,52.89435600578871,0.06604495088201873,0.06269630973056153,56.36758321273516
11,53.65412445730825,0.06361135423140311,0.06479536305288157,54.26917510853835
12,53.94356005788712,0.06551276815869184,0.06431337058889193,55.02894356005788
13,55.93342981186686,0.06192465777766342,0.06690066218289902,52.31548480463097
14,55.463096960926194,0.062152333439000264,0.0709913562762237,51.88133140376266
15,56.801736613603474,0.061283801446430246,0.05914760310898296,58.82778581765557
16,55.53545586107091,0.06153395038782774,0.059176436252083346,57.63386396526773
17,55.35455861070911,0.0627064072080873,0.05758723022494406,59.44283646888567
18,56.98263386396526,0.05993668473017026,0.059973311859860955,57.63386396526773
19,56.29522431259045,0.0602904142199998,0.05868779733108542,58.68306801736613
20,59.04486251808972,0.05829022289961361,0.05717199318402066,59.47901591895803
21,57.05499276410998,0.05905102241875984,0.05966589277456535,57.27206946454414
22,58.5383502170767,0.05775872213623113,0.05546265009213805,59.47901591895803
23,57.88712011577424,0.057224952579407205,0.05464986374253992,61.21562952243126
24,58.64688856729377,0.05800001662866079,0.05844001937792374,59.65991316931982
25,59.26193921852388,0.05735686056952056,0.05680762914948802,59.69609261939218
26,60.5643994211288,0.05564996744634101,0.053963128180821274,62.4095513748191
27,59.18958031837916,0.05586266700938538,0.05448217613436551,62.01157742402315
28,59.804630969609256,0.05608904734792999,0.05507676929839268,60.49204052098408
29,60.23878437047757,0.05578101663573951,0.05360258709202627,62.55426917510854
30,60.52821997105644,0.05565743064224806,0.052730259864271635,63.133140376266276
31,60.96237337192474,0.05397365076195142,0.053763502801724004,61.794500723588996
32,60.27496382054993,0.05592850735882774,0.05140430360558064,64.00144717800289
33,61.86685962373372,0.05355152456486104,0.05209006478015317,63.60347322720694
34,62.445730824891456,0.05236564717874168,0.051168292458944144,64.07380607814761
35,62.66280752532561,0.05294547330280806,0.050775741174407356,63.74819102749638
36,63.096960926193915,0.051876721868639224,0.04901887972430796,66.02749638205499
37,63.35021707670043,0.051582575631469445,0.04915889095940914,65.59334298118668
38,64.10998552821997,0.050045815136084165,0.0510267944178947,64.07380607814761
39,64.83357452966715,0.04970142378993386,0.04768077161179265,66.7149059334298
40,64.4356005788712,0.049586199536682384,0.049059179817715876,65.26772793053546
41,64.47178002894356,0.05134974396349552,0.053964241066820885,62.807525325615046
42,62.62662807525325,0.052971075735069734,0.04783210563763178,66.49782923299566
43,66.06367583212734,0.04934601727253104,0.04703027481690329,67.43849493487699
44,66.02749638205499,0.04773404653010251,0.047278356211402826,65.81041968162084
45,65.52098408104196,0.0493636767658932,0.04784351582982606,66.42547033285094
46,66.35311143270621,0.04792096558553955,0.04632977519707293,67.32995658465991
47,65.91895803183792,0.04738868697507337,0.0455348886624949,68.99421128798842
48,65.95513748191027,0.049660007268535415,0.04468748164289077,67.72793053545585
49,66.7149059334298,0.046609051158994046,0.04664957444095922,67.90882778581765
50,67.61939218523878,0.04553190193930169,0.04242603833397632,70.51374819102749
51,67.04052098408104,0.046114045943304705,0.045746938590979266,67.40231548480463
52,67.43849493487699,0.04607819349608787,0.04385549410120968,69.21128798842257
53,67.32995658465991,0.04562034091323226,0.045498184347592625,68.19826338639652
54,65.91895803183792,0.04866468422276584,0.04460082695901653,67.98118668596237
55,67.65557163531113,0.045474733257000424,0.04512346853999429,68.30680173661361
56,68.41534008683068,0.045167282938029935,0.042629158056938184,70.07959479015919
57,66.82344428364688,0.047332431360885135,0.04536846762067502,68.05354558610709
58,69.13892908827785,0.044050664386230856,0.04229862712506965,70.47756874095514
59,68.63241678726483,0.04442078929647868,0.0422515764606068,70.65846599131693
60,69.31982633863964,0.0436886984493729,0.041299462485546314,71.02026049204052
61,68.99421128798842,0.043469070719741015,0.04419307703996015,69.93487698986975
62,68.23444283646889,0.04628438986676129,0.041959323835398805,71.49059334298119
63,70.44138929088278,0.04261081108308563,0.041050748341594175,70.9479015918958
64,70.1519536903039,0.04195637913628356,0.039889465543062746,72.14182344428365
65,70.11577424023154,0.041677396466845026,0.03863079110551329,73.40810419681621
66,71.1287988422576,0.04110348621698692,0.03979690283989768,71.49059334298119
67,70.11577424023154,0.042258457114917325,0.03872141708092907,73.33574529667149
68,70.04341534008682,0.04274193661667504,0.03937210475786032,73.29956584659912
69,70.22431259044862,0.042970946697483185,0.04502077650834096,69.5369030390738
70,70.58610709117221,0.043438237624083866,0.039233935978021016,72.57597684515196
71,70.54992764109986,0.0417582181035696,0.03745246746519368,74.09551374819102
72,71.30969609261939,0.03989678146870195,0.03614743150414848,74.24023154848047
73,72.68451519536903,0.039670394741634904,0.03904551577615496,72.39507959479016
74,71.85238784370478,0.040725913022775555,0.03873866557665223,72.61215629522431
75,72.64833574529666,0.03877837934926174,0.03485879674014755,75.97684515195368
76,73.69753979739508,0.037681553178559854,0.04052862961130963,72.3589001447178
77,72.53979739507959,0.039265473924480196,0.043775697116094456,69.46454413892909
78,72.28654124457307,0.039054346285684924,0.03842754248535064,72.61215629522431
79,73.95079594790158,0.037611401218020625,0.03458667492059999,75.57887120115774
80,74.92764109985528,0.03614677210080986,0.0338628294428894,76.95369030390738
81,72.57597684515196,0.03884155908666885,0.03947827393558367,74.56584659913169
82,73.589001447178,0.0378506283845898,0.03316371616207915,76.98986975397973
83,74.63820549927641,0.03702225607810421,0.03360738227340661,76.70043415340086
84,74.89146164978293,0.03594953305318455,0.03547322690788813,75.50651230101302
85,75.4341534008683,0.036598308106234725,0.033517561823280605,77.0984081041968
86,75.21707670043415,0.03555179075182951,0.036567584316309555,75.39797395079594
87,76.55571635311144,0.03474866994825096,0.031947798652280604,77.64109985528219
88,76.19392185238785,0.035137620599544166,0.034277465027337826,76.44717800289435
89,77.2069464544139,0.03356559030905733,0.030193239795488835,78.97973950795948
90,75.21707670043415,0.03450711935154781,0.03503495943227138,76.8451519536903
91,75.03617945007235,0.038607350282381825,0.03388241730770568,77.2793053545586
92,77.0984081041968,0.03302309166117101,0.03104480060542544,78.32850940665702
93,77.2793053545586,0.03268108194540275,0.03041136582340242,78.65412445730824
94,77.4602026049204,0.03341337364549747,0.02989259873302559,78.94356005788711
95,77.85817655571635,0.03269393891150027,0.031178451023251896,78.61794500723589
96,78.40086830680173,0.031423946238741514,0.030561562605989308,78.14761215629522
97,76.19392185238785,0.034465208646939735,0.05427183659933238,67.94500723589002
98,72.06946454413892,0.04188195909285856,0.031085822944207232,79.34153400868307
99,77.85817655571635,0.03264742553255665,0.0289416564480225,80.20984081041968
100,78.94356005788711,0.031044866806152243,0.030169496956980867,79.92040520984081
101,78.72648335745296,0.029981235300989985,0.03111026788133098,78.72648335745296
102,79.1244573082489,0.031164010062102124,0.03327666003629026,78.2561505065123
103,78.69030390738061,0.03088170494048623,0.027717652041923294,81.07814761215629
104,77.71345875542691,0.0326998526777657,0.03053215049563027,79.34153400868307
105,79.73950795947901,0.02951610515328116,0.026667300830076297,81.58465991316932
106,80.20984081041968,0.02865506698917894,0.025429422386238614,82.3082489146165
107,79.1244573082489,0.029544113309010755,0.0282436693882416,81.04196816208393
108,77.93053545586106,0.03261021987229111,0.03190767910336879,78.29232995658465
109,79.26917510853835,0.0312897713259186,0.02828876863009001,80.78871201157742
110,80.20984081041968,0.029587931770631872,0.028286462269626375,80.13748191027496
111,78.79884225759768,0.030346937264637906,0.026466879300913314,82.16353111432706
112,79.88422575976844,0.028253482711297902,0.026801916544882287,81.87409551374819
113,79.4862518089725,0.029705005711383913,0.028062954981704868,80.75253256150506
114,79.55861070911722,0.029923257537930126,0.026785382572372812,81.3314037626628
115,79.70332850940666,0.02988678060590617,0.025972709048932955,82.01881331403763
116,79.34153400868307,0.029752277080427894,0.029901186768477715,78.61794500723589
117,77.78581765557163,0.032150370444881414,0.02984263421765457,80.39073806078147
118,81.47612156295224,0.028128933484966607,0.026472019400938202,81.69319826338639
119,81.00578871201158,0.027077962764351482,0.02608735108001403,82.4891461649783
120,80.82489146164978,0.027470356241601764,0.024068875200561262,83.57452966714905
121,81.04196816208393,0.027660442793852342,0.027226405091551383,82.85094066570188
122,79.45007235890014,0.028987526594406444,0.024838072581381123,82.52532561505065
123,80.17366136034732,0.02777224025647284,0.025498155202560244,81.91027496382054
124,79.01591895803183,0.03161797561721846,0.026528880698269426,82.1273516642547
125,80.78871201157742,0.027047055065847512,0.02488923166351536,83.21273516642546
